18 48
H 1 2 8 7 13 14 20 19
H 2 3 9 8 14 15 21 20
H 3 4 10 9 15 16 22 21
H 4 5 11 10 16 17 23 22
W 5 6 12 17 18 24
W 5 12 11 17 24 23
H 13 14 20 19 25 26 32 31
H 14 15 21 20 26 27 33 32
H 15 16 22 21 27 28 34 33
H 16 17 23 22 28 29 35 34
W 17 18 24 29 30 36
W 17 24 23 29 36 35
H 25 26 32 31 37 38 44 43
H 26 27 33 32 38 39 45 44
H 27 28 34 33 39 40 46 45
H 28 29 35 34 40 41 47 46
W 29 30 36 41 42 48
W 29 36 35 41 48 47
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
3.0 0.0 0.0
4.0 0.0 0.0
5.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
3.0 1.0 0.0
4.0 1.0 0.0
5.0 1.0 0.0
0.0 0.0 1.0
1.0 0.0 1.0
2.0 0.0 1.0
3.0 0.0 1.0
4.0 0.0 1.0
5.0 0.0 1.0
0.0 1.0 1.0
1.0 1.0 1.0
2.0 1.0 1.0
3.0 1.0 1.0
4.0 1.0 1.0
5.0 1.0 1.0
0.0 0.0 2.0
1.0 0.0 2.0
2.0 0.0 2.0
3.0 0.0 2.0
4.0 0.0 2.0
5.0 0.0 2.0
0.0 1.0 2.0
1.0 1.0 2.0
2.0 1.0 2.0
3.0 1.0 2.0
4.0 1.0 2.0
5.0 1.0 2.0
0.0 0.0 3.0
1.0 0.0 3.0
2.0 0.0 3.0
3.0 0.0 3.0
4.0 0.0 3.0
5.0 0.0 3.0
0.0 1.0 3.0
1.0 1.0 3.0
2.0 1.0 3.0
3.0 1.0 3.0
4.0 1.0 3.0
5.0 1.0 3.0
