: Source File - C:\Documents and Settings\ghammond\My Documents\research\Flury/200w_recharge.txt
:
: Start Date - 2009-01-01/00:00:00
: End Date - 2009-12-31/00:00:00
: Time Increment - 7 days
:
: Data - Time(seconds) Recharge (m/s)
0 4.409e-007
604800 4.200e-009
1209600 4.200e-009
1814400 3.360e-008
2419200 2.940e-008
3024000 2.520e-008
3628800 0.000e+000
4233600 2.142e-007
4838400 2.310e-007
5443200 8.399e-009
6048000 0.000e+000
6652800 3.780e-008
7257600 5.880e-008
7862400 0.000e+000
8467200 8.399e-009
9072000 0.000e+000
9676800 1.554e-007
10281600 6.720e-008
10886400 8.399e-009
11491200 0.000e+000
12096000 0.000e+000
12700800 4.620e-008
13305600 8.399e-009
13910400 4.200e-009
14515200 8.399e-009
15120000 0.000e+000
15724800 0.000e+000
16329600 0.000e+000
16934400 0.000e+000
17539200 0.000e+000
18144000 0.000e+000
18748800 0.000e+000
19353600 1.680e-008
19958400 0.000e+000
20563200 0.000e+000
21168000 2.520e-008
21772800 0.000e+000
22377600 0.000e+000
22982400 0.000e+000
23587200 5.460e-008
24192000 1.554e-007
24796800 3.360e-008
25401600 8.399e-008
26006400 2.100e-008
26611200 0.000e+000
27216000 8.399e-009
27820800 1.554e-007
28425600 5.040e-008
29030400 0.000e+000
29635200 8.399e-008
30240000 8.819e-008
30844800 1.260e-007
31449600 8.819e-008
