: Source File - C:\Documents and Settings\ghammond\My Documents\research\Flury/200w_recharge.txt
:
: Start Date - 1951-01-01/00:00:00
: End Date - 2000-12-31/00:00:00
: Time Increment - 30 days
:
: Data - Time(seconds) Recharge (m/s)
0 8.231e-008
2592000 4.998e-008
5184000 4.508e-008
7776000 5.192e-008
10368000 4.214e-008
12960000 1.352e-007
15552000 3.626e-008
18144000 3.920e-009
20736000 1.176e-008
23328000 7.644e-008
25920000 7.742e-008
28512000 6.272e-008
31104000 6.762e-008
33696000 4.998e-008
36288000 1.176e-008
38880000 3.920e-009
41472000 6.566e-008
44064000 5.390e-008
46656000 5.095e-008
49248000 7.840e-009
51840000 7.840e-009
54432000 2.940e-009
57024000 2.058e-008
59616000 6.272e-008
62208000 2.107e-007
64800000 3.822e-008
67392000 4.900e-009
69984000 5.586e-008
72576000 3.234e-008
75168000 8.035e-008
77760000 0.000e+000
80352000 2.352e-008
82944000 7.056e-008
85536000 1.960e-008
88128000 6.566e-008
90720000 6.860e-008
93312000 3.528e-008
95904000 1.558e-007
98496000 4.410e-008
101088000 2.254e-008
103680000 1.764e-008
106272000 2.548e-008
108864000 2.842e-008
111456000 0.000e+000
114048000 4.116e-008
116640000 4.996e-008
119232000 7.642e-008
121824000 6.762e-008
124416000 3.920e-008
127008000 3.430e-008
129600000 1.862e-008
132192000 1.666e-008
134784000 4.116e-008
137376000 5.586e-008
139968000 5.488e-008
142560000 2.842e-008
145152000 0.000e+000
147744000 7.741e-008
150336000 5.194e-008
152928000 1.872e-007
155520000 1.891e-007
158112000 1.294e-007
160704000 5.488e-008
163296000 6.860e-009
165888000 9.799e-009
168480000 3.332e-008
171072000 6.272e-008
173664000 0.000e+000
176256000 3.724e-008
178848000 9.799e-010
181440000 1.009e-007
184032000 1.470e-008
186624000 5.684e-008
189216000 4.606e-008
191808000 2.352e-008
194400000 1.774e-007
196992000 3.234e-008
199584000 9.015e-008
202176000 4.606e-008
204768000 4.900e-009
207360000 1.960e-009
209952000 3.920e-009
212544000 2.930e-007
215136000 3.038e-008
217728000 6.272e-008
220320000 1.215e-007
222912000 1.676e-007
225504000 6.468e-008
228096000 5.880e-008
230688000 7.742e-008
233280000 5.978e-008
235872000 2.744e-008
238464000 0.000e+000
241056000 4.900e-009
243648000 1.862e-008
246240000 7.546e-008
248832000 1.401e-007
251424000 1.872e-007
254016000 1.636e-007
256608000 4.900e-009
259200000 5.684e-008
261792000 3.528e-008
264384000 3.822e-008
266976000 0.000e+000
269568000 0.000e+000
272160000 6.858e-008
274752000 9.406e-008
277344000 2.352e-008
279936000 3.528e-008
282528000 5.586e-008
285120000 7.252e-008
287712000 2.842e-008
290304000 4.312e-008
292896000 9.309e-008
295488000 2.646e-008
298080000 1.372e-008
300672000 1.666e-008
303264000 2.744e-008
305856000 1.176e-008
308448000 1.764e-008
311040000 9.995e-008
313632000 5.488e-008
316224000 1.186e-007
318816000 1.441e-007
321408000 7.056e-008
324000000 4.998e-008
326592000 9.603e-008
329184000 2.058e-008
331776000 1.470e-008
334368000 8.819e-009
336960000 0.000e+000
339552000 8.819e-009
342144000 4.606e-008
344736000 9.505e-008
347328000 4.900e-009
349920000 9.309e-008
352512000 8.819e-009
355104000 3.724e-008
357696000 1.284e-007
360288000 1.176e-008
362880000 0.000e+000
365472000 4.900e-008
368064000 3.724e-008
370656000 9.310e-008
373248000 3.430e-008
375840000 8.819e-008
378432000 0.000e+000
381024000 1.607e-007
383616000 4.508e-008
386208000 1.215e-007
388800000 4.214e-008
391392000 2.450e-008
393984000 3.332e-008
396576000 9.799e-010
399168000 1.960e-009
401760000 3.920e-009
404352000 7.252e-008
406944000 1.029e-007
409536000 2.254e-008
412128000 2.352e-008
414720000 2.940e-009
417312000 7.840e-009
419904000 6.860e-009
422496000 8.821e-008
425088000 2.940e-009
427680000 2.254e-008
430272000 9.799e-009
432864000 8.819e-009
435456000 7.644e-008
438048000 8.329e-008
440640000 2.048e-007
443232000 6.860e-008
445824000 1.274e-008
448416000 1.078e-008
451008000 9.799e-010
453600000 1.568e-008
456192000 4.703e-008
458784000 1.078e-008
461376000 2.940e-009
463968000 1.176e-008
466560000 4.802e-008
469152000 6.664e-008
471744000 9.799e-008
474336000 9.799e-009
476928000 5.880e-009
479520000 3.528e-008
482112000 0.000e+000
484704000 4.606e-008
487296000 7.056e-008
489888000 9.799e-009
492480000 0.000e+000
495072000 3.136e-008
497664000 3.332e-008
500256000 2.401e-007
502848000 4.018e-008
505440000 3.038e-008
508032000 0.000e+000
510624000 1.372e-008
513216000 9.799e-008
515808000 6.958e-008
518400000 3.136e-008
520992000 0.000e+000
523584000 0.000e+000
526176000 1.078e-008
528768000 6.860e-009
531360000 1.568e-008
533952000 4.214e-008
536544000 8.623e-008
539136000 5.684e-008
541728000 1.960e-009
544320000 9.799e-010
546912000 5.880e-009
549504000 1.862e-008
552096000 3.920e-009
554688000 4.998e-008
557280000 2.450e-008
559872000 9.113e-008
562464000 1.205e-007
565056000 9.211e-008
567648000 1.382e-007
570240000 6.664e-008
572832000 0.000e+000
575424000 8.527e-008
578016000 9.113e-008
580608000 7.252e-008
583200000 3.920e-009
585792000 0.000e+000
588384000 4.508e-008
590976000 2.940e-009
593568000 2.156e-008
596160000 1.147e-007
598752000 1.245e-007
601344000 2.029e-007
603936000 2.450e-008
606528000 4.604e-008
609120000 4.900e-008
611712000 2.842e-008
614304000 0.000e+000
616896000 9.799e-010
619488000 0.000e+000
622080000 8.819e-009
624672000 5.978e-008
627264000 6.076e-008
629856000 1.009e-007
632448000 7.840e-009
635040000 3.234e-008
637632000 7.251e-008
640224000 1.078e-008
642816000 9.505e-008
645408000 3.724e-008
648000000 0.000e+000
650592000 1.146e-007
653184000 4.900e-009
655776000 3.430e-008
658368000 1.029e-007
660960000 3.038e-008
663552000 3.038e-008
666144000 4.606e-008
668736000 3.332e-008
671328000 5.586e-008
673920000 1.764e-007
676512000 3.822e-008
679104000 1.078e-008
681696000 5.488e-008
684288000 1.960e-009
686880000 2.548e-008
689472000 3.528e-008
692064000 1.225e-007
694656000 8.329e-008
697248000 2.842e-008
699840000 0.000e+000
702432000 5.880e-009
705024000 1.764e-008
707616000 9.799e-010
710208000 0.000e+000
712800000 1.960e-009
715392000 4.214e-008
717984000 1.764e-007
720576000 2.548e-007
723168000 1.940e-007
725760000 6.664e-008
