60 120
8 0 1 7 6 30 31 37 36 
8 1 2 8 7 31 32 38 37 
8 2 3 9 8 32 33 39 38 
8 3 4 10 9 33 34 40 39 
8 4 5 11 10 34 35 41 40 
8 6 7 13 12 36 37 43 42 
8 7 8 14 13 37 38 44 43 
8 8 9 15 14 38 39 45 44 
8 9 10 16 15 39 40 46 45 
8 10 11 17 16 40 41 47 46 
8 12 13 19 18 42 43 49 48 
8 13 14 20 19 43 44 50 49 
8 14 15 21 20 44 45 51 50 
8 15 16 22 21 45 46 52 51 
8 16 17 23 22 46 47 53 52 
8 18 19 25 24 48 49 55 54 
8 19 20 26 25 49 50 56 55 
8 20 21 27 26 50 51 57 56 
8 21 22 28 27 51 52 58 57 
8 22 23 29 28 52 53 59 58 
8 30 31 37 36 60 61 67 66 
8 31 32 38 37 61 62 68 67 
8 32 33 39 38 62 63 69 68 
8 33 34 40 39 63 64 70 69 
8 34 35 41 40 64 65 71 70 
8 36 37 43 42 66 67 73 72 
8 37 38 44 43 67 68 74 73 
8 38 39 45 44 68 69 75 74 
8 39 40 46 45 69 70 76 75 
8 40 41 47 46 70 71 77 76 
8 42 43 49 48 72 73 79 78 
8 43 44 50 49 73 74 80 79 
8 44 45 51 50 74 75 81 80 
8 45 46 52 51 75 76 82 81 
8 46 47 53 52 76 77 83 82 
8 48 49 55 54 78 79 85 84 
8 49 50 56 55 79 80 86 85 
8 50 51 57 56 80 81 87 86 
8 51 52 58 57 81 82 88 87 
8 52 53 59 58 82 83 89 88 
8 60 61 67 66 90 91 97 96 
8 61 62 68 67 91 92 98 97 
8 62 63 69 68 92 93 99 98 
8 63 64 70 69 93 94 100 99 
8 64 65 71 70 94 95 101 100 
8 66 67 73 72 96 97 103 102 
8 67 68 74 73 97 98 104 103 
8 68 69 75 74 98 99 105 104 
8 69 70 76 75 99 100 106 105 
8 70 71 77 76 100 101 107 106 
8 72 73 79 78 102 103 109 108 
8 73 74 80 79 103 104 110 109 
8 74 75 81 80 104 105 111 110 
8 75 76 82 81 105 106 112 111 
8 76 77 83 82 106 107 113 112 
8 78 79 85 84 108 109 115 114 
8 79 80 86 85 109 110 116 115 
8 80 81 87 86 110 111 117 116 
8 81 82 88 87 111 112 118 117 
8 82 83 89 88 112 113 119 118 
0.000000 0.000000 0.000000 
10.000000 0.000000 0.000000 
21.000000 0.000000 0.000000 
33.000000 0.000000 0.000000 
46.000000 0.000000 0.000000 
60.000000 0.000000 0.000000 
0.000000 13.000000 0.000000 
10.000000 13.000000 0.000000 
21.000000 13.000000 0.000000 
33.000000 13.000000 0.000000 
46.000000 13.000000 0.000000 
60.000000 13.000000 0.000000 
0.000000 25.000000 0.000000 
10.000000 25.000000 0.000000 
21.000000 25.000000 0.000000 
33.000000 25.000000 0.000000 
46.000000 25.000000 0.000000 
60.000000 25.000000 0.000000 
0.000000 36.000000 0.000000 
10.000000 36.000000 0.000000 
21.000000 36.000000 0.000000 
33.000000 36.000000 0.000000 
46.000000 36.000000 0.000000 
60.000000 36.000000 0.000000 
0.000000 46.000000 0.000000 
10.000000 46.000000 0.000000 
21.000000 46.000000 0.000000 
33.000000 46.000000 0.000000 
46.000000 46.000000 0.000000 
60.000000 46.000000 0.000000 
0.000000 0.000000 15.000000 
10.000000 0.000000 15.000000 
21.000000 0.000000 15.000000 
33.000000 0.000000 15.000000 
46.000000 0.000000 15.000000 
60.000000 0.000000 15.000000 
0.000000 13.000000 15.000000 
10.000000 13.000000 15.000000 
21.000000 13.000000 15.000000 
33.000000 13.000000 15.000000 
46.000000 13.000000 15.000000 
60.000000 13.000000 15.000000 
0.000000 25.000000 15.000000 
10.000000 25.000000 15.000000 
21.000000 25.000000 15.000000 
33.000000 25.000000 15.000000 
46.000000 25.000000 15.000000 
60.000000 25.000000 15.000000 
0.000000 36.000000 15.000000 
10.000000 36.000000 15.000000 
21.000000 36.000000 15.000000 
33.000000 36.000000 15.000000 
46.000000 36.000000 15.000000 
60.000000 36.000000 15.000000 
0.000000 46.000000 15.000000 
10.000000 46.000000 15.000000 
21.000000 46.000000 15.000000 
33.000000 46.000000 15.000000 
46.000000 46.000000 15.000000 
60.000000 46.000000 15.000000 
0.000000 0.000000 35.000000 
10.000000 0.000000 35.000000 
21.000000 0.000000 35.000000 
33.000000 0.000000 35.000000 
46.000000 0.000000 35.000000 
60.000000 0.000000 35.000000 
0.000000 13.000000 35.000000 
10.000000 13.000000 35.000000 
21.000000 13.000000 35.000000 
33.000000 13.000000 35.000000 
46.000000 13.000000 35.000000 
60.000000 13.000000 35.000000 
0.000000 25.000000 35.000000 
10.000000 25.000000 35.000000 
21.000000 25.000000 35.000000 
33.000000 25.000000 35.000000 
46.000000 25.000000 35.000000 
60.000000 25.000000 35.000000 
0.000000 36.000000 35.000000 
10.000000 36.000000 35.000000 
21.000000 36.000000 35.000000 
33.000000 36.000000 35.000000 
46.000000 36.000000 35.000000 
60.000000 36.000000 35.000000 
0.000000 46.000000 35.000000 
10.000000 46.000000 35.000000 
21.000000 46.000000 35.000000 
33.000000 46.000000 35.000000 
46.000000 46.000000 35.000000 
60.000000 46.000000 35.000000 
0.000000 0.000000 60.000000 
10.000000 0.000000 60.000000 
21.000000 0.000000 60.000000 
33.000000 0.000000 60.000000 
46.000000 0.000000 60.000000 
60.000000 0.000000 60.000000 
0.000000 13.000000 60.000000 
10.000000 13.000000 60.000000 
21.000000 13.000000 60.000000 
33.000000 13.000000 60.000000 
46.000000 13.000000 60.000000 
60.000000 13.000000 60.000000 
0.000000 25.000000 60.000000 
10.000000 25.000000 60.000000 
21.000000 25.000000 60.000000 
33.000000 25.000000 60.000000 
46.000000 25.000000 60.000000 
60.000000 25.000000 60.000000 
0.000000 36.000000 60.000000 
10.000000 36.000000 60.000000 
21.000000 36.000000 60.000000 
33.000000 36.000000 60.000000 
46.000000 36.000000 60.000000 
60.000000 36.000000 60.000000 
0.000000 46.000000 60.000000 
10.000000 46.000000 60.000000 
21.000000 46.000000 60.000000 
33.000000 46.000000 60.000000 
46.000000 46.000000 60.000000 
60.000000 46.000000 60.000000 
