68 120
H 0 1 7 6 30 31 37 36
H 1 2 8 7 31 32 38 37
H 2 3 9 8 32 33 39 38
H 3 4 10 9 33 34 40 39
H 4 5 11 10 34 35 41 40
H 6 7 13 12 36 37 43 42
W 7 14 13 37 44 43
W 7 8 14 37 38 44
W 8 9 14 38 39 44
W 9 15 14 39 45 44
H 9 10 16 15 39 40 46 45
H 10 11 17 16 40 41 47 46
H 12 13 19 18 42 43 49 48
W 13 14 19 43 44 49
W 14 20 19 44 50 49
W 14 21 20 44 51 50
W 14 15 21 44 45 51
H 15 16 22 21 45 46 52 51
H 16 17 23 22 46 47 53 52
H 18 19 25 24 48 49 55 54
H 19 20 26 25 49 50 56 55
H 20 21 27 26 50 51 57 56
H 21 22 28 27 51 52 58 57
H 22 23 29 28 52 53 59 58
H 30 31 37 36 60 61 67 66
H 31 32 38 37 61 62 68 67
H 32 33 39 38 62 63 69 68
H 33 34 40 39 63 64 70 69
H 34 35 41 40 64 65 71 70
H 36 37 43 42 66 67 73 72
W 37 44 43 67 74 73
W 37 38 44 67 68 74
W 38 39 44 68 69 74
W 39 45 44 69 75 74
H 39 40 46 45 69 70 76 75
H 40 41 47 46 70 71 77 76
H 42 43 49 48 72 73 79 78
W 43 44 49 73 74 79
W 44 50 49 74 80 79
W 44 51 50 74 81 80
W 44 45 51 74 75 81
H 45 46 52 51 75 76 82 81
H 46 47 53 52 76 77 83 82
H 48 49 55 54 78 79 85 84
H 49 50 56 55 79 80 86 85
H 50 51 57 56 80 81 87 86
H 51 52 58 57 81 82 88 87
H 52 53 59 58 82 83 89 88
H 60 61 67 66 90 91 97 96
H 61 62 68 67 91 92 98 97
H 62 63 69 68 92 93 99 98
H 63 64 70 69 93 94 100 99
H 64 65 71 70 94 95 101 100
H 66 67 73 72 96 97 103 102
W 67 74 73 97 104 103
W 67 68 74 97 98 104
W 68 69 74 98 99 104
W 69 75 74 99 105 104
H 69 70 76 75 99 100 106 105
H 70 71 77 76 100 101 107 106
H 72 73 79 78 102 103 109 108
W 73 74 79 103 104 109
W 74 80 79 104 110 109
W 74 81 80 104 111 110
W 74 75 81 104 105 111
H 75 76 82 81 105 106 112 111
H 76 77 83 82 106 107 113 112
H 78 79 85 84 108 109 115 114
H 79 80 86 85 109 110 116 115
H 80 81 87 86 110 111 117 116
H 81 82 88 87 111 112 118 117
H 82 83 89 88 112 113 119 118
0.000000 0.000000 0.000000
10.000000 0.000000 0.000000
21.000000 0.000000 0.000000
33.000000 0.000000 0.000000
46.000000 0.000000 0.000000
60.000000 0.000000 0.000000
0.000000 13.000000 0.000000
10.000000 13.000000 0.000000
21.000000 13.000000 0.000000
33.000000 13.000000 0.000000
46.000000 13.000000 0.000000
60.000000 13.000000 0.000000
0.000000 25.000000 0.000000
10.000000 25.000000 0.000000
21.000000 25.000000 0.000000
33.000000 25.000000 0.000000
46.000000 25.000000 0.000000
60.000000 25.000000 0.000000
0.000000 36.000000 0.000000
10.000000 36.000000 0.000000
21.000000 36.000000 0.000000
33.000000 36.000000 0.000000
46.000000 36.000000 0.000000
60.000000 36.000000 0.000000
0.000000 46.000000 0.000000
10.000000 46.000000 0.000000
21.000000 46.000000 0.000000
33.000000 46.000000 0.000000
46.000000 46.000000 0.000000
60.000000 46.000000 0.000000
0.000000 0.000000 15.000000
10.000000 0.000000 15.000000
21.000000 0.000000 15.000000
33.000000 0.000000 15.000000
46.000000 0.000000 15.000000
60.000000 0.000000 15.000000
0.000000 13.000000 15.000000
10.000000 13.000000 15.000000
21.000000 13.000000 15.000000
33.000000 13.000000 15.000000
46.000000 13.000000 15.000000
60.000000 13.000000 15.000000
0.000000 25.000000 15.000000
10.000000 25.000000 15.000000
21.000000 25.000000 15.000000
33.000000 25.000000 15.000000
46.000000 25.000000 15.000000
60.000000 25.000000 15.000000
0.000000 36.000000 15.000000
10.000000 36.000000 15.000000
21.000000 36.000000 15.000000
33.000000 36.000000 15.000000
46.000000 36.000000 15.000000
60.000000 36.000000 15.000000
0.000000 46.000000 15.000000
10.000000 46.000000 15.000000
21.000000 46.000000 15.000000
33.000000 46.000000 15.000000
46.000000 46.000000 15.000000
60.000000 46.000000 15.000000
0.000000 0.000000 35.000000
10.000000 0.000000 35.000000
21.000000 0.000000 35.000000
33.000000 0.000000 35.000000
46.000000 0.000000 35.000000
60.000000 0.000000 35.000000
0.000000 13.000000 35.000000
10.000000 13.000000 35.000000
21.000000 13.000000 35.000000
33.000000 13.000000 35.000000
46.000000 13.000000 35.000000
60.000000 13.000000 35.000000
0.000000 25.000000 35.000000
10.000000 25.000000 35.000000
21.000000 25.000000 35.000000
33.000000 25.000000 35.000000
46.000000 25.000000 35.000000
60.000000 25.000000 35.000000
0.000000 36.000000 35.000000
10.000000 36.000000 35.000000
21.000000 36.000000 35.000000
33.000000 36.000000 35.000000
46.000000 36.000000 35.000000
60.000000 36.000000 35.000000
0.000000 46.000000 35.000000
10.000000 46.000000 35.000000
21.000000 46.000000 35.000000
33.000000 46.000000 35.000000
46.000000 46.000000 35.000000
60.000000 46.000000 35.000000
0.000000 0.000000 60.000000
10.000000 0.000000 60.000000
21.000000 0.000000 60.000000
33.000000 0.000000 60.000000
46.000000 0.000000 60.000000
60.000000 0.000000 60.000000
0.000000 13.000000 60.000000
10.000000 13.000000 60.000000
21.000000 13.000000 60.000000
33.000000 13.000000 60.000000
46.000000 13.000000 60.000000
60.000000 13.000000 60.000000
0.000000 25.000000 60.000000
10.000000 25.000000 60.000000
21.000000 25.000000 60.000000
33.000000 25.000000 60.000000
46.000000 25.000000 60.000000
60.000000 25.000000 60.000000
0.000000 36.000000 60.000000
10.000000 36.000000 60.000000
21.000000 36.000000 60.000000
33.000000 36.000000 60.000000
46.000000 36.000000 60.000000
60.000000 36.000000 60.000000
0.000000 46.000000 60.000000
10.000000 46.000000 60.000000
21.000000 46.000000 60.000000
33.000000 46.000000 60.000000
46.000000 46.000000 60.000000
60.000000 46.000000 60.000000
